QUADNAME,TAG,STEMTAG,SPCODE,QX,QY,DBH.2019,BDS.2021,PIECE.2021,INTEGRITY.2021,DECAYCLASS.2021,GC.2021,HEIGHT.2021,TOPDIAM.2021,DBH.2021,LENGTH,ANGLE,DIRECTION,HOM,CODES.2019,PX,PY,Notes2021
1062,100647,100647,PLOC,8,9.3,64.8,,,,,,,,,,,,1.3,LI,258,119.3,
1062,100648,100648,QUPA2,9.7,9.9,13.8,,,,,,,,,,,,1.3,LI,259.70001,119.9,
1063,100668,100668,ULRU,1.3,1.2,20.6,,,,,,,,,,,,1.3,LI,251.3,121.2,
1063,100671,100671,ULRU,1.5,6.1,10,,,,,,,,,,,,1.3,LI,251.5,126.1,
1063,100672,100672,ACRU,0.1,7.5,41.3,,,,,,,,,,,,1.3,LI;P,250.10001,127.5,
1063,100679,100679,LIST2,8.7,6.7,70.4,,,,,,,,,,,,1.3,LI;MT,258.70001,126.7,
1064,100696,100696,ULRU,3.3,2.4,25.4,,,,,,,,,,,,1.3,LI,253.3,132.39999,
1065,101021,101021,LIST2,0.9,1.6,45.5,,,,,,,,,,,,1.3,LI,250.89999,141.60001,
1066,101026,101026,LIST2,8.2,9.1,63.1,,,,,,,,,,,,1.3,LI,258.20001,159.10001,
1067,101030,101030,FAGR,3.7,0.9,10.3,,,,,,,,,,,,1.3,LI;XY,253.7,160.89999,
1067,101033,101033,FAGR,5,2.7,28.2,,,,,,,,,,,,1.3,LI,255,162.7,
1067,101035,101035,FAGR,4,5.4,29.3,,,,,,,,,,,,1.3,LI;A,254,165.39999,
1067,101037,101037,LIST2,4.5,7.6,71.1,,,,,,,,,,,,1.16,LI;A,254.5,167.60001,
1068,101040,101040,FAGR,2.6,3.9,38,,,,,,,,,,,,1.3,LI,252.60001,173.89999,
1068,101042,101042,FAGR,9.6,6.3,55.1,,,,,,,,,,,,1.3,LI,259.60001,176.3,
1069,101045,101045,QUFA,4.1,2.4,43.8,,,,,,,,,,,,1.3,LI,254.10001,182.39999,
1069,101048,101048,FAGR,7.5,2.5,13.4,,,,,,,,,,,,1.3,LI,257.5,182.5,
1069,101049,101049,FAGR,3.8,4.1,11.2,,,,,,,,,,,,1.3,LI,253.8,184.10001,
1071,100800,100800,FRPE,6.5,6.8,18.2,,,,,,,,,,,,1.3,LI;I;IR,266.5,106.8,
1071,100914,100914,ACRU,1,1.5,11.8,,,,,,,,,,,,1.35,LI;A;L;X,261,101.5,
1071,100916,100916,ACRU,0.5,0.7,44.4,,,,,,,,,,,,1.3,LI;L;CWD,260.5,100.7,
1072,100932,100932,ACRU,9.2,1.2,28.4,,,,,,,,,,,,1.3,LI,269.20001,111.2,
1072,100947,100947,ACRU,9.7,6,32.1,,,,,,,,,,,,1.3,LI;L,269.70001,116,
1072,100958,100958,LIST2,4.5,8.2,21.2,,,,,,,,,,,,1.3,LI,264.5,118.2,
1072,100961,100961,ULAM,3.9,7.4,17.8,,,,,,,,,,,,1.3,LI,263.89999,117.4,
1072,100965,100965,FRPE,1.8,3.5,16.6,,,,,,,,,,,,1.3,LI,261.79999,113.5,
1073,100987,100987,ACRU,2.6,4.3,21.9,,,,,,,,,,,,1.3,LI;L,262.60001,124.3,
1074,101236,101236,FRPE,8.7,5.5,56,,,,,,,,,,,,1.3,LI,268.70001,135.5,
1075,101297,101297,LITU,1.3,5.5,43.3,,,,,,,,,,,,1.3,LI;MT,261.29999,145.5,
1076,101415,101415,ACNE2,6.2,8.1,16,,,,,,,,,,,,2.2,LI;M;MT;P;CWD;A,266.20001,158.10001,
1076,101424,101424,CACA18,0.3,6.6,16.1,,,,,,,,,,,,1.3,LI;L;X,260.29999,156.60001,
1076,101426,101426,ULAM,0.6,7.5,29.3,,,,,,,,,,,,1.3,LI,260.60001,157.5,
1076,101427,101427,CACA18,0.7,8.7,12.5,,,,,,,,,,,,1.3,LI,260.70001,158.7,
1077,101437,101437,LIST2,0.4,1.8,49.5,,,,,,,,,,,,1.3,LI;XY,260.39999,161.8,
1077,101438,101438,NYSY,1.3,3.9,20,,,,,,,,,,,,1.3,LI;XY,261.29999,163.89999,
1077,101439,101439,LITU,0.5,4.6,37.9,,,,,,,,,,,,1.3,LI,260.5,164.60001,
1078,101460,101460,LIST2,7.6,7.5,34.7,,,,,,,,,,,,1.3,LI,267.60001,177.5,
1078,101461,101461,NYSY,8,7.5,19.4,,,,,,,,,,,,1.3,LI,268,177.5,
1079,101466,101466,FAGR,8.7,5,43.4,,,,,,,,,,,,1.3,LI,268.70001,185,
1079,101470,101470,FAGR,4.1,6.3,14.1,,,,,,,,,,,,1.3,LI,264.10001,186.3,
1081,100878,100878,ACRU,10,3.1,39.1,,,,,,,,,,,,1.3,LI,280,103.1,
1081,100890,100890,ULRU,5.4,7.1,21.7,,,,,,,,,,,,1.3,LI,275.39999,107.1,
1082,101126,101126,LIST2,2.9,8.6,11,,,,,,,,,,,,1.3,LI,272.89999,118.6,
1083,101140,101140,ACRU,5.9,3.5,38.7,,,,,,,,,,,,1.3,LI,275.89999,123.5,
1083,101145,101145,ULAM,7.8,6.9,13.3,,,,,,,,,,,,1.3,LI;XY,277.79999,126.9,
1084,101161,101161,FRPE,1.8,5.2,42.2,,,,,,,,,,,,1.3,LI,271.79999,135.2,
1084,101163,101163,TORA2,1.8,5.2,11,,,,,,,,,,,,1.3,LI,271.79999,135.2,
1085,101183,101183,ULRU,4.3,3.4,16.5,,,,,,,,,,,,1.3,LI,274.29999,143.39999,
1086,101681,101681,ULAM,6.5,8.4,23.4,,,,,,,,,,,,1.3,LI;MT,276.5,158.39999,
1086,101415,104645,ACNE2,1.9,7.7,11.6,,,,,,,,,,,,1.28,LI;SEC;A,271.89999,157.7,
1087,101512,101512,LIST2,6.8,9.8,61.5,,,,,,,,,,,,1.3,LI,276.79999,169.8,
1088,101519,101519,ULAM,4,2.5,27.2,,,,,,,,,,,,1.3,LI;MT,274,172.5,
1088,101520,101520,PLOC,6.9,2.8,80.2,,,,,,,,,,,,1.8,LI;A,276.89999,172.8,
1088,101522,101522,CACA18,8.8,2.8,14.3,,,,,,,,,,,,1.3,LI;I,278.79999,172.8,
1088,101541,101541,QUPA2,8.6,7.9,68.5,,,,,,,,,,,,1.3,LI,278.60001,177.89999,
1089,101543,101543,CACA18,8.4,0.8,12.5,,,,,,,,,,,,1.3,LI;M;IR,278.39999,180.8,
1089,101544,101544,FAGR,0.4,1.9,29.6,,,,,,,,,,,,1.32,LI;L;A,270.39999,181.89999,
1089,101546,101546,PLOC,9.5,2.1,92.2,,,,,,,,,,,,1.3,LI,279.5,182.10001,
1089,101557,101557,ACRU,8.6,6.9,33.4,,,,,,,,,,,,1.3,LI,278.60001,186.89999,
1091,101069,101069,FRPE,8.8,2.9,12.7,,,,,,,,,,,,1.3,LI,288.79999,102.9,
1092,101093,101093,ACRU,9,4.4,14.8,,,,,,,,,,,,1.3,LI,289,114.4,
1092,101100,101100,ULAM,0.8,5.1,11.5,,,,,,,,,,,,1.3,LI;MT,280.79999,115.1,
1092,101301,101301,ULAM,0.5,4.7,15.7,,,,,,,,,,,,1.3,LI,280.5,114.7,
1092,101305,101305,FRPE,0.3,7.9,21.2,,,,,,,,,,,,1.3,LI,280.29999,117.9,
1093,101325,101325,ACRU,6.6,1.7,19.2,,,,,,,,,,,,1.3,LI;MT;IR,286.60001,121.7,
1093,101328,101328,FRPE,6.9,2.5,75,,,,,,,,,,,,1.3,LI,286.89999,122.5,
1093,101349,101349,FRPE,2.1,10,13.2,,,,,,,,,,,,1.3,LI,282.10001,130,
1095,101707,101707,ULAM,5,4.2,27.7,,,,,,,,,,,,1.3,LI;MT,285,144.2,
1095,101709,101709,ACRU,3.6,3.6,37.1,,,,,,,,,,,,1.3,LI;M,283.60001,143.60001,
1095,101709,101711,ACRU,3.3,3.4,30.9,,,,,,,,,,,,1.3,LI;IR;SEC,283.29999,143.39999,
1096,101781,101781,LIST2,3.2,9.6,23.3,,,,,,,,,,,,1.3,LI,283.20001,159.60001,
1096,101784,101784,LIST2,6.4,7.9,79.5,,,,,,,,,,,,1.3,LI;MT,286.39999,157.89999,
1098,102068,102068,LIST2,9.3,4.8,30.7,,,,,,,,,,,,1.3,LI,289.29999,174.8,
1099,101567,101567,LIST2,2.9,10,95.4,,,,,,,,,,,,1.3,LI,282.89999,190,
1099,101572,101572,CACA18,3.5,2,12.2,,,,,,,,,,,,1.3,LI;P;I;CWD,283.5,182,
1099,101573,101573,LIST2,4.7,2.8,48.1,,,,,,,,,,,,1.3,LI,284.70001,182.8,
1099,101592,101592,ULAM,6.2,7,13.6,,,,,,,,,,,,1.3,LI,286.20001,187,
1099,101598,101598,LIST2,8.9,8.7,33.3,,,,,,,,,,,,1.3,LI,288.89999,188.7,
1101,10909,10909,FAGR,2.1,4.5,11.3,,,,,,,,,,,,1.3,LI,92.1,4.5,
1101,10910,10910,ACRU,8,6.9,17.7,,,,,,,,,,,,1.3,LI,98,6.9,
1102,10916,10916,NYSY,7.4,2.2,28.3,,,,,,,,,,,,1.3,LI,97.4,12.2,
1103,10933,10933,FAGR,7,5.5,49.5,,,,,,,,,,,,1.11,LI,97,25.5,
1103,10934,10934,FAGR,7.8,6.2,60.4,,,,,,,,,,,,1.11,LI;A;IR;I,97.8,26.2,
1104,10937,10937,FAGR,3.1,0.1,16.2,,,,,,,,,,,,1.28,LI;A,93.1,30.1,
1104,10940,10940,ACRU,5.9,5.1,10,,,,,,,,,,,,1.3,LI,95.9,35.1,
1104,10941,10941,NYSY,0.7,9.6,29.5,,,,,,,,,,,,1.3,LI;CWD,90.7,39.6,
1105,10946,10946,NYSY,4.2,1.5,21.8,,,,,,,,,,,,1.28,LI;A,94.2,41.5,
1105,10951,10951,ULAM,5.2,2.6,17.6,,,,,,,,,,,,1.3,LI,95.2,42.6,
1106,10968,10968,LIST2,4.6,0.4,20.5,,,,,,,,,,,,1.3,LI;MT,94.6,50.4,
1106,10970,10970,LIST2,1.9,4,23.5,,,,,,,,,,,,1.3,LI,91.9,54,
1106,10972,10972,LIST2,1.4,4.9,59.3,,,,,,,,,,,,1.3,LI,91.4,54.9,
1106,10977,10977,ULRU,2.7,6,21.7,,,,,,,,,,,,1.3,LI;SP,92.7,56,
1106,10979,10979,QUCO2,3.2,7.8,10.4,,,,,,,,,,,,1.3,LI;X;I;M,93.2,57.8,
1106,10980,10980,ULRU,6.1,7.3,15,,,,,,,,,,,,1.28,LI;A;MA,96.1,57.3,
1108,10992,10992,ACRU,3.7,1.2,27.9,,,,,,,,,,,,1.3,LI;MT;IR,93.7,71.2,
1108,10994,10994,FRPE,5.3,5.8,12.2,,,,,,,,,,,,1.3,LI;MT,95.3,75.8,
1108,11000,11000,CACA18,5.6,8.2,11.9,,,,,,,,,,,,1.3,LI;P;M,95.6,78.2,
1109,11106,11106,ACRU,9.7,1.7,12,,,,,,,,,,,,1.3,LI,99.7,81.7,
1109,11109,11109,CACA18,6,1.4,10,,,,,,,,,,,,1.3,LI,96,81.4,
1109,11111,11111,ACRU,4,1.8,18,,,,,,,,,,,,1.3,LI,94,81.8,
1109,11112,11112,LIST2,3.1,3.2,43.7,,,,,,,,,,,,1.3,LI,93.1,83.2,
1109,11114,11114,FAGR,0.3,7.3,28.1,,,,,,,,,,,,1.3,LI,90.3,87.3,
1109,11116,11116,FAGR,7.6,7.9,26.8,,,,,,,,,,,,1.3,LI;M,97.6,87.9,
1109,11117,11117,FAGR,7.4,9,12.5,,,,,,,,,,,,1.3,LI;IR;M,97.4,89,
1110,10508,10508,LITU,8.6,1.6,41,,,,,,,,,,,,1.3,LI,8.6,91.6,
1111,110002,110002,CACA18,4.3,0.5,11.2,,,,,,,,,,,,1.3,LI;L;XY,204.3,200.5,
1111,110011,110011,LIST2,2.4,7.1,26.8,,,,,,,,,,,,1.3,LI,202.39999,207.10001,
1111,110012,110012,FAGR,0.5,9.1,11,,,,,,,,,,,,1.3,LI,200.5,209.10001,
1111,110013,110013,CATO6,1.6,9.9,23.2,,,,,,,,,,,,1.3,LI,201.60001,209.89999,
1111,110014,110014,FAGR,8.5,8.9,13,,,,,,,,,,,,1.3,LI,208.5,208.89999,
1112,110015,110015,FAGR,0.9,2.9,10.9,,,,,,,,,,,,1.3,LI,200.89999,212.89999,
1112,110016,110016,FAGR,4.8,3,12.5,,,,,,,,,,,,1.3,LI,204.8,213,
1112,110019,110019,CACA18,6.8,3.8,15.2,,,,,,,,,,,,1.3,LI,206.8,213.8,
1112,110020,110020,CACA18,2.5,6.1,17,,,,,,,,,,,,1.3,LI;L;IR,202.5,216.10001,
1114,110025,110025,CACA18,2.6,1.9,10.4,,,,,,,,,,,,1.3,LI;L;IR,202.60001,231.89999,
1114,110026,110026,CAGL8,5,1.5,76.8,,,,,,,,,,,,1.3,LI,205,231.5,
1114,110028,110028,FAGR,8.9,0.5,14.5,,,,,,,,,,,,1.3,LI,208.89999,230.5,
1114,110031,110031,LIST2,9.4,6.5,32.9,,,,,,,,,,,,1.3,LI;IR,209.39999,236.5,
1114,110037,110037,FAGR,0.9,9.8,30.2,,,,,,,,,,,,1.3,LI,200.89999,239.8,
1115,110056,110056,FAGR,7.8,9.3,17.7,,,,,,,,,,,,1.28,LI;A,207.8,249.3,
1116,110064,110064,LITU,6.7,8.9,19,,,,,,,,,,,,1.3,LI,206.7,258.89999,
1117,110066,110066,CACA18,0.1,1.1,14.1,,,,,,,,,,,,1.3,LI,200.10001,261.10001,
1117,110072,110072,CATO6,6.9,2.6,66.1,,,,,,,,,,,,1.3,LI,206.89999,262.60001,
1117,110074,110074,FAGR,8.4,6,13.3,,,,,,,,,,,,1.3,LI,208.39999,266,
1117,110078,110078,CATO6,7.4,7.3,26.4,,,,,,,,,,,,1.3,LI,207.39999,267.29999,
1117,110082,110082,CAGL8,0.3,9.3,28.1,,,,,,,,,,,,1.3,LI;L,200.3,269.29999,
1118,110084,110084,FAGR,1,1.5,15.3,,,,,,,,,,,,1.3,LI;L;M;IR,201,271.5,
1118,110087,110087,LIST2,2,1.7,64,,,,,,,,,,,,1.3,LI,202,271.70001,
1118,110091,110091,CACA18,9.8,1.3,12.5,,,,,,,,,,,,1.3,LI,209.8,271.29999,
1118,110096,110096,LITU,4.9,8.2,38,,,,,,,,,,,,1.3,LI,204.89999,278.20001,
1118,110097,110097,CACA18,8.8,8,10.5,,,,,,,,,,,,1.3,LI,208.8,278,
1118,110099,110099,LITU,5.6,10,73.9,,,,,,,,,,,,1.3,LI,205.60001,280,
1119,110100,110100,CACA18,1.2,0.9,10.9,,,,,,,,,,,,1.28,LI;A;L;X;IR,201.2,280.89999,
1119,110610,110610,LITU,7.2,3.7,57.4,,,,,,,,,,,,1.3,LI,207.2,283.70001,
1119,110611,110611,LITU,9.6,3.3,82.5,,,,,,,,,,,,1.2,LI;A,209.60001,283.29999,
1121,110101,110101,ACRU,5.9,0.6,19.3,,,,,,,,,,,,1.3,LI,215.89999,200.60001,
1121,110106,110106,COFL2,2.3,4.5,10.3,,,,,,,,,,,,1.3,LI,212.3,204.5,
1121,110113,110113,QURU,9.6,6,41.5,,,,,,,,,,,,1.3,LI,219.60001,206,
1122,110125,110125,CACA18,8.5,7.1,10.9,,,,,,,,,,,,1.3,LI;M,218.5,217.10001,
1122,110128,110128,FAGR,1,8.5,12.2,,,,,,,,,,,,1.3,LI,211,218.5,
1122,110130,110130,LITU,5.8,9.3,86.7,,,,,,,,,,,,1.3,LI,215.8,219.3,
1123,110132,110132,LITU,7.7,0.7,72.3,,,,,,,,,,,,1.3,LI,217.7,220.7,
1123,110134,110134,CACA18,0.7,1.8,13.1,,,,,,,,,,,,1.3,LI;M;L,210.7,221.8,
1123,110140,110140,CATO6,5.4,5.3,19.2,,,,,,,,,,,,1.3,LI,215.39999,225.3,
1123,110141,110141,FAGR,1.2,5.9,14.8,,,,,,,,,,,,1.3,LI,211.2,225.89999,
1124,110153,110153,CACA18,3.1,7.5,10.6,,,,,,,,,,,,1.3,LI;M,213.10001,237.5,
1125,110160,110160,FAGR,5.5,7.5,37.3,,,,,,,,,,,,1.3,LI;M,215.5,247.5,
1126,110166,110166,LITU,1.8,6.4,46.4,,,,,,,,,,,,1.3,LI;MT,211.8,256.39999,
1126,110170,110170,CATO6,6.5,8.8,15.6,,,,,,,,,,,,1.3,LI,216.5,258.79999,
1127,110176,110176,LITU,1.9,1.3,18.8,,,,,,,,,,,,1.3,LI,211.89999,261.29999,
1127,110179,110179,CATO6,6.4,2.5,11.8,,,,,,,,,,,,1.3,LI,216.39999,262.5,
1127,110192,110192,LITU,8.8,8,34.9,,,,,,,,,,,,1.3,LI,218.8,268,
1128,110199,110199,FAGR,2.9,0.9,14.7,,,,,,,,,,,,1.3,LI,212.89999,270.89999,
1128,110506,110506,NYSY,8.3,6.7,26.7,,,,,,,,,,,,1.3,LI,218.3,276.70001,
1128,110508,110508,LITU,6.8,8.4,72.9,,,,,,,,,,,,1.3,LI,216.8,278.39999,
1128,110510,110510,CACA18,1.2,4.6,12.6,,,,,,,,,,,,1.3,LI;L,211.2,274.60001,
1129,110519,110519,LITU,3.2,3.5,38,,,,,,,,,,,,1.3,LI,213.2,283.5,
1131,110209,110209,CATO6,8.7,4.8,33.3,,,,,,,,,,,,1.3,LI,228.7,204.8,
1131,110214,110214,LIST2,6,9.5,31.1,,,,,,,,,,,,1.3,LI,226,209.5,
1132,110218,110218,LITU,2,4,116.5,,,,,,,,,,,,1.3,LI,222,214,
1132,110226,110226,NYSY,5.9,8.1,22.4,,,,,,,,,,,,1.3,LI;MT,225.89999,218.10001,
1132,110228,110228,NYSY,9.9,8.1,17.1,,,,,,,,,,,,1.3,LI,229.89999,218.10001,
1133,110241,110241,FAGR,4.2,6.3,12.3,,,,,,,,,,,,1.3,LI,224.2,226.3,
1133,110248,110248,FAGR,9.5,3.7,12.8,,,,,,,,,,,,1.3,LI,229.5,223.7,
1133,110249,110249,CATO6,8.5,6.1,29.7,,,,,,,,,,,,1.3,LI,228.5,226.10001,
1134,110259,110259,QUAL,6.8,2.3,26.4,,,,,,,,,,,,1.3,LI,226.8,232.3,
1134,110260,110260,LIST2,5.7,3.4,36.5,,,,,,,,,,,,1.3,LI,225.7,233.39999,
1134,110264,110264,LITU,2.8,5.2,97.5,,,,,,,,,,,,1.3,LI,222.8,235.2,
1134,110268,110268,FAGR,8.8,1.7,15.5,,,,,,,,,,,,1.3,LI,228.8,231.7,
1135,110273,110273,LIST2,3.7,0.4,19.9,,,,,,,,,,,,1.3,LI,223.7,240.39999,
1135,110278,110278,QUAL,3.5,6.7,97.1,,,,,,,,,,,,1.3,LI,223.5,246.7,
1136,110284,110284,FAGR,3,1.5,19.2,,,,,,,,,,,,1.3,LI,223,251.5,
1136,110292,110292,CACA18,6.3,8.8,10.1,,,,,,,,,,,,1.3,LI;L;MA,226.3,258.79999,
1136,110293,110293,CACA18,8.9,8.3,10.6,,,,,,,,,,,,1.3,LI;M;L,228.89999,258.29999,
1137,110402,110402,LIST2,4.6,2.1,31,,,,,,,,,,,,1.3,LI,224.60001,262.10001,
1138,110420,110420,CACA18,6.2,5,10.3,,,,,,,,,,,,1.3,LI,226.2,275,
1138,110427,110427,CATO6,8,8.3,47.7,,,,,,,,,,,,1.3,LI,228,278.29999,
1139,110430,110430,CATO6,3.5,2,31.6,,,,,,,,,,,,1.28,LI;A,223.5,282,
1139,110440,110440,CATO6,1,9.4,16.5,,,,,,,,,,,,1.3,LI,221,289.39999,
1142,110316,110316,CATO6,6,5.7,42.7,,,,,,,,,,,,1.3,LI,236,215.7,
1143,110335,110335,LITU,8.4,1.7,92.2,,,,,,,,,,,,1.3,LI,238.39999,221.7,
1143,110339,110339,NYSY,5.1,5.1,15.3,,,,,,,,,,,,1.3,LI,235.10001,225.10001,
1143,110341,110341,CACA18,8.5,6.8,14.4,,,,,,,,,,,,1.3,LI;I;MT;IR,238.5,226.8,
1144,110354,110354,FAGR,4.4,8.2,30.5,,,,,,,,,,,,1.3,LI,234.39999,238.2,
1145,110364,110364,LIST2,3.7,3,21.9,,,,,,,,,,,,1.3,LI,233.7,243,
1145,110367,110367,CAGL8,7.9,6.9,34.7,,,,,,,,,,,,1.3,LI;MT,237.89999,246.89999,
1146,110380,110380,FAGR,6.4,4.9,15.3,,,,,,,,,,,,1.3,LI,236.39999,254.89999,
1146,110381,110381,CAGL8,7,6.8,41.8,,,,,,,,,,,,1.3,LI,237,256.79999,
1146,110376,110376,NYSY,6.8,1.3,17.3,,,,,,,,,,,,1.3,LI;MT,236.8,251.3,
1147,110387,110387,LITU,1.4,8.5,95.8,,,,,,,,,,,,1.3,LI;XY,231.39999,268.5,
1147,110388,110388,FAGR,2.3,4.5,20,,,,,,,,,,,,1.3,LI,232.3,264.5,
1147,110389,110389,LITU,3.7,4.5,54.5,,,,,,,,,,,,1.3,LI,233.7,264.5,
1147,110391,110391,FAGR,6.3,2.8,14,,,,,,,,,,,,1.3,LI;M,236.3,262.79999,
1147,110393,110393,LITU,7,4.5,71,,,,,,,,,,,,1.3,LI,237,264.5,
1148,110397,110397,LITU,2.5,1.5,58,,,,,,,,,,,,1.3,LI,232.5,271.5,
1148,110399,110399,CACA18,0.9,5.1,15.2,,,,,,,,,,,,1.3,LI;IR,230.89999,275.10001,
1148,110706,110706,CACA18,5.4,3.1,10.6,,,,,,,,,,,,1.3,LI;MA;L,235.39999,273.10001,
1148,110707,110707,LIST2,6.6,0.5,26.6,,,,,,,,,,,,1.3,LI;MT,236.60001,270.5,
1149,110718,110718,FAGR,9.1,2.1,16.6,,,,,,,,,,,,1.26,LI;A,239.10001,282.10001,
1149,110723,110723,LITU,9.1,4.9,77.4,,,,,,,,,,,,1.26,LI;A,239.10001,284.89999,
1149,110729,110729,LITU,5.5,2,78.4,,,,,,,,,,,,1.3,LI,235.5,282,
1149,110736,110736,LIST2,1.7,4,21.7,,,,,,,,,,,,1.3,LI,231.7,284,
1149,110738,110738,NYSY,1.8,8.9,18.5,,,,,,,,,,,,1.32,LI;A;IR,231.8,288.89999,
1151,110474,110474,FAGR,1.4,4.1,21.2,,,,,,,,,,,,1.3,LI,241.39999,204.10001,
1151,110475,110475,LIST2,5.6,3.9,40.4,,,,,,,,,,,,1.3,LI,245.60001,203.89999,
1151,110478,110478,CAGL8,1.5,8,48.9,,,,,,,,,,,,1.3,LI;MT;L,241.5,208,
1152,110484,110484,COFL2,1.5,3,12.7,Log,,,1,,,7,12.6,6,,,1.3,LI;P,241.5,213,
1152,110487,110487,LITU,9,5.2,68.8,,,,,,,,,,,,1.3,LI,249,215.2,
1153,110497,110497,LITU,9.4,1.8,101.8,,,,,,,,,,,,1.3,LI,249.39999,221.8,
1153,110812,110812,LIST2,8.8,6.2,10.3,,,,,,,,,,,,1.3,LI,248.8,226.2,
1154,110828,110828,CAGL8,7.5,4.7,32.2,,,,,,,,,,,,1.3,LI,247.5,234.7,
1154,110829,110829,FAGR,9.3,4.9,23.8,,,,,,,,,,,,1.28,LI;A,249.3,234.89999,
1155,110847,110847,CAGL8,2.8,7.3,15.1,,,,,,,,,,,,1.3,LI,242.8,247.3,
1155,110848,110848,FAGR,7.1,7.4,18.5,,,,,,,,,,,,1.3,LI,247.10001,247.39999,
1155,110849,110849,LIST2,7.1,9.1,66,,,,,,,,,,,,1.3,LI,247.10001,249.10001,
1156,110852,110852,LITU,1.4,1.7,49.2,,,,,,,,,,,,1.3,LI,241.39999,251.7,
1156,110859,110859,LITU,8.6,8.8,72.6,,,,,,,,,,,,1.3,LI,248.60001,258.79999,
1156,110862,110862,FAGR,2.6,7,34.9,,,,,,,,,,,,1.3,LI;M,242.60001,257,
1157,110864,110864,FAGR,3.5,6.1,12.3,,,,,,,,,,,,1.32,LI;A,243.5,266.10001,
1157,110866,110866,NYSY,1,7.5,14.7,,,,,,,,,,,,1.3,LI,241,267.5,
1157,110872,110872,FAGR,9.7,7.3,15.6,,,,,,,,,,,,1.3,LI,249.7,267.29999,
1157,110873,110873,QUMI,8.6,8.5,36.7,,,,,,,,,,,,1.3,LI,248.60001,268.5,
1158,110878,110878,LITU,0.5,2,67.5,,,,,,,,,,,,1.3,LI;M;MT,240.5,272,
1158,110878,110879,LITU,0.6,3.1,37.7,,,,,,,,,,,,1.3,LI;MT;SEC,240.60001,273.10001,
1158,110885,110885,FAGR,3.5,1.7,21.2,,,,,,,,,,,,1.3,LI;MT,243.5,271.70001,
1159,111126,111126,CACA18,5.1,2.5,11.5,,,,,,,,,,,,1.3,LI;IR;CWD,245.10001,282.5,
1159,111136,111135,NYSY,8.2,4.4,24.7,,,,,,,,,,,,1.28,LI;SEC;A,248.2,284.39999,
1159,111136,111136,NYSY,8.2,4.4,67.7,,,,,,,,,,,,1.3,LI;MT;I,248.2,284.39999,
1161,110547,110547,FAGR,0.5,1.3,11.5,,,,,,,,,,,,1.28,LI;A,250.5,201.3,
1161,110548,110548,FAGR,5,1.4,23.9,,,,,,,,,,,,1.3,LI;IR,255,201.39999,
1162,110565,110565,NYSY,1.5,7.4,14.4,,,,,,,,,,,,1.3,LI,251.5,217.39999,
1162,110566,110566,NYSY,2.6,10,10.1,,,,,,,,,,,,1.3,LI,252.60001,220,
1162,110568,110568,FAGR,4.2,7.1,11,,,,,,,,,,,,1.3,LI;M;IR,254.2,217.10001,
1162,110570,110570,NYSY,5.2,6.7,18.3,,,,,,,,,,,,1.26,LI;A,255.2,216.7,
1162,110571,110571,CACA18,4,2.9,12.7,,,,,,,,,,,,1.3,LI,254,212.89999,
1162,110577,110577,QUVE,7.1,4.8,36.8,,,,,,,,,,,,1.3,LI,257.10001,214.8,
1163,110584,110584,QUAL,8.6,1.5,40.1,,,,,,,,,,,,1.3,LI,258.60001,221.5,
1163,110585,110585,LITU,3.7,4.9,82.6,,,,,,,,,,,,1.3,LI,253.7,224.89999,
1163,110586,110586,QUAL,8.3,5.3,48.4,,,,,,,,,,,,1.3,LI,258.29999,225.3,
1163,110587,110587,FAGR,9.5,5.7,15.8,,,,,,,,,,,,1.3,LI,259.5,225.7,
1164,110595,110595,QUAL,8.6,2.4,61,,,,,,,,,,,,1.3,LI,258.60001,232.39999,
1165,111002,111002,FAGR,1.7,1.2,31.3,,,,,,,,,,,,1.3,LI,251.7,241.2,
1165,111003,111003,LITU,7.5,1,92.9,,,,,,,,,,,,1.3,LI,257.5,241,
1165,111005,111005,FAGR,7.8,5.3,11.3,,,,,,,,,,,,1.3,LI,257.79999,245.3,
1166,111013,111013,LITU,2.5,0.9,72.5,,,,,,,,,,,,1.3,LI;MT,252.5,250.89999,
1166,111014,111014,FAGR,3.4,1.2,11.9,,,,,,,,,,,,1.3,LI,253.39999,251.2,
1166,111027,111027,FAGR,4.7,9.5,12.5,,,,,,,,,,,,1.3,LI;M,254.7,259.5,
1166,111029,111029,FAGR,0.3,8.5,15.6,,,,,,,,,,,,1.3,LI,250.3,258.5,
1167,111033,111033,FAGR,8.6,1,13.3,,,,,,,,,,,,1.3,LI,258.60001,261,
1167,111034,111034,FAGR,9.7,1.6,11.3,,,,,,,,,,,,1.3,LI,259.70001,261.60001,
1167,111036,111036,QUAL,7.3,2.8,107.9,,,,,,,,,,,,1.3,LI;MT,257.29999,262.79999,
1167,111038,111038,FAGR,7.4,4,11,,,,,,,,,,,,1.3,LI;MT,257.39999,264,
1167,111042,111042,FAGR,2.4,5.6,17.9,,,,,,,,,,,,1.3,LI,252.39999,265.60001,
1168,111055,111055,CAGL8,5.2,1.4,15.3,,,,,,,,,,,,1.3,LI;MT,255.2,271.39999,
1168,111067,111067,LIST2,1.8,3,30.8,,,,,,,,,,,,1.3,LI;MT;I,251.8,273,
1168,111069,111069,FAGR,9.9,6.6,64.9,,,,,,,,,,,,1.3,LI,259.89999,276.60001,
